[18:21:01] [main/INFO]: ModLauncher running: args [--username, AberrantNautilus, --version, forge-47.2.20, --gameDir, C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp, --assetsDir, C:\Users\ArcieL\curseforge\minecraft\Install\assets, --assetIndex, 5, --uuid, 4b4172d178c644eba8bf7f8d11bd2ac8, --accessToken, ????????, --clientId, NTAzMjI4MGUtYWEyYy00OTE3LTkwOTMtYzM3ZWRiNDUwNjc4, --xuid, 2535433395142716, --userType, msa, --versionType, release, --width, 1024, --height, 768, --quickPlayPath, C:\Users\ArcieL\curseforge\minecraft\Install\quickPlay\java\1716340859140.json, --launchTarget, forgeclient, --fml.forgeVersion, 47.2.20, --fml.mcVersion, 1.20.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20230612.114412]
[18:21:01] [main/INFO]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 17.0.8 by Microsoft; OS Windows 11 arch amd64 version 10.0
[18:21:02] [main/INFO]: Loading ImmediateWindowProvider fmlearlywindow
[18:21:02] [main/INFO]: Trying GL version 4.6
[18:21:03] [main/INFO]: Requested GL version 4.6 got version 4.6
[18:21:03] [main/ERROR]: Could not find DefaultSettings, not going to do anything! Shutting down...
[18:21:03] [main/INFO]: SpongePowered MIXIN Subsystem Version=0.8.5 Source=union:/C:/Users/ArcieL/curseforge/minecraft/Install/libraries/org/spongepowered/mixin/0.8.5/mixin-0.8.5.jar%23100!/ Service=ModLauncher Env=CLIENT
[18:21:03] [pool-2-thread-1/INFO]: GL info: NVIDIA GeForce RTX 3070 Ti Laptop GPU/PCIe/SSE2 GL version 4.6.0 NVIDIA 552.22, NVIDIA Corporation
[18:21:04] [main/INFO]: Found mod file IntegratedCrafting-1.20.1-1.1.7.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file IntegratedDynamics-1.20.1-1.22.0.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file IntegratedTerminals-1.20.1-1.4.14.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file IntegratedTunnels-1.20.1-1.8.28.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file inventoryessentials-forge-1.20.1-8.2.3.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file ironfurnaces-1.20.1-4.1.6.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file irons_spellbooks-1.20.1-3.1.6.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file item-filters-forge-2001.1.0-build.59.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file itemcollectors-1.1.10-forge-mc1.20.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file Jade-1.20.1-forge-11.9.2.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file JadeAddons-1.20.1-forge-5.2.2.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file jearchaeology-1.20.1-1.0.4.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file jei-1.20.1-forge-15.3.0.4.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file jmi-forge-1.20.1-0.14-47.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file journeymap-1.20.1-5.9.21-forge.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file JustEnoughMekanismMultiblocks-1.20.1-4.2.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file JustEnoughResources-1.20.1-1.4.0.247.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file konkrete_forge_1.8.0_MC_1.20-1.20.1.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file kotlinforforge-4.10.0-all.jar of type LIBRARY with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file kubejs-forge-2001.6.5-build.7.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file L_Enders_Cataclysm-1.99.2 -1.20.1.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file libIPN-forge-1.20-4.0.2.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file LibX-1.20.1-5.0.14.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file lionfishapi-1.8.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file lithostitched-forge-1.20.1-1.1.5.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file lootr-forge-1.20-0.7.33.83.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file lost_aether_content-1.20.1-1.2.3.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file matc-1.6.0.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file mcjtylib-1.20-8.0.5.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file megacells-forge-2.4.4-1.20.1.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file Mekanism-1.20.1-10.4.6.20.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file MekanismGenerators-1.20.1-10.4.6.20.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file MekanismTools-1.20.1-10.4.6.20.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file memorysettings-1.20.1-5.4.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file merequester-forge-1.20.1-1.1.4.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file minecolonies-1.20.1-1.1.580-BETA.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file MobDespawnTimers-1.20.1-3.0.1.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file modelfix-1.15.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file modernfix-forge-5.17.0+mc1.20.1.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file modonomicon-1.20.1-forge-1.72.0.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file modular-routers-12.1.1+mc1.20.1.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file moonlight-1.20-2.11.28-forge.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file moredragoneggs-4.0.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file morejs-forge-1.20.1-0.10.0.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file MouseTweaks-forge-mc1.20.1-2.25.1.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file multipiston-1.20-1.2.43-RELEASE.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file mysterious_mountain_lib-1.4.5-1.20.1.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file MysticalAgradditions-1.20.1-7.0.3.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file MysticalAgriculture-1.20.1-7.0.11.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file MysticalCustomization-1.20.1-5.0.1.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file MythicBotany-1.20.1-4.0.3.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file NaturesCompass-1.20.1-1.11.2-forge.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file netherportalfix-forge-1.20-13.0.1.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file nethersdelight-1.20.1-4.0.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file NoChatReports-FORGE-1.20.1-v2.2.2.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file notrample-1.20.1-1.0.1.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file novillagerdm-1.20.1-5.0.0.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file occultism-1.20.1-1.126.0.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file oculus-mc1.20.1-1.7.0.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file packetfixer-forge-1.3.2-1.19-to-1.20.1.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file PackMenu-1.20.1-6.1.1.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file pamhc2crops-1.20-1.0.3.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file pamhc2foodcore-1.20.4-1.0.5.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file pamhc2foodextended-1.20.4-1.0.1.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file pamhc2trees-1.20-1.0.2.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file Patchouli-1.20.1-84-FORGE.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file Placebo-1.20.1-8.6.1.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file player-animation-lib-forge-1.0.2-rc1+1.20.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file pneumaticcraft-repressurized-6.0.15+mc1.20.1.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file polyeng-forge-0.1.1-1.20.1.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file polymorph-forge-0.49.3+1.20.1.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file ponderjs-1.20.1-1.3.1.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file Powah-5.0.5.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file Prism-1.20.1-forge-1.0.5.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file productivebees-1.20.1-12.5.1.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file productivetrees-1.20.1-0.2.3.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file Quark-4.0-443.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file rebornstorage-1.20.1-5.0.7.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file rechiseled-1.1.6-forge-mc1.20.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file refinedpolymorph-0.1.1-1.20.1.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file refinedstorage-1.12.4.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file refinedstorageaddons-0.10.0.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file reliquary-1.20.1-2.0.41.1229.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file resourcefulconfig-forge-1.20.1-2.1.2.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file resourcefullib-forge-1.20.1-2.1.25.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file rftoolsbase-1.20-5.0.3.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file rftoolsbuilder-1.20-6.0.5.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file rftoolscontrol-1.20-7.0.2.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file rftoolspower-1.20-6.0.2.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file rftoolsstorage-1.20-5.0.3.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file rftoolsutility-1.20-6.0.6.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file rhino-forge-2001.2.2-build.18.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file RSInfinityBooster-1.20.1-1.0+32.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file rsinsertexportupgrade-1.20.1-1.4.0.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file rsrequestify-1.20.1-2.3.3.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file ScalableCatsForce-3.3.1-build-0-with-library.jar of type LANGPROVIDER with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file Searchables-forge-1.20.1-1.0.3.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file serverconfigupdater-4.0.2.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file shetiphiancore-forge-1.20.1-1.3.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file silent-gear-1.20.1-3.6.3.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file silent-lib-1.20.1-8.0.0.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file SimpleBackups-1.20.1-3.1.4.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file SmartBrainLib-forge-1.20.1-1.14.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file solcarrot-1.20.1-1.15.1.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
[18:21:04] [main/INFO]: Found mod file sophisticatedbackpacks-1.20.1-3.20.5.1044.jar of type MOD with provider {mods folder locator at C:\Users\ArcieL\curseforge\minecraft\Instances\the last temp\mods}
